id_transaction,type_transaction,reference_transaction,cree_le,cree_par_id_utilisateur,statut,notes,no_ligne,id_produit,quantite,id_emplacement_source,id_emplacement_destination,lot_serie,code_motif,sku,nom_produit,unite_mesure,categorie,actif,colisage fardeau,colisage palette,volume pcs (m3),Poids(kg),Is_Gerbable
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31993,200,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,100,2300,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,32000,80,627,COSTUMER LOCATION,,,,,Unité(s),OCTANS,True,40,1200,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34408,50,310,COSTUMER LOCATION,,,,,Unité(s),ICON,True,50,1000,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,35585,800,626,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,2400,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,35576,200,626,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,1800,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,35602,50,627,COSTUMER LOCATION,,,,,Unité(s),ICON,True,50,2000,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31995,200,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,100,2200,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31734,80,551,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,20,2800,0.034,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,42616,200,214,COSTUMER LOCATION,,,,,Unité(s),LAMPE LED MONO,True,100,3000,0.022,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31726,600,288,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,120,1400,0.034,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,32089,45,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1600,0.02,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31473,600,627,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,1100,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31461,200,365,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,1600,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31463,1500,627,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,3000,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31482,200,627,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,1000,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31848,60,583,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,2200,0.037,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31531,450,92,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION PLUS,True,30,2200,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34397,50,625,COSTUMER LOCATION,,,,,Unité(s),ICON,True,50,1600,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,35593,50,310,COSTUMER LOCATION,,,,,Unité(s),ICON,True,50,1800,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,35580,100,292,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,2600,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31994,200,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,100,2400,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31985,160,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,80,2300,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34183,150,298,COSTUMER LOCATION,,,,,Unité(s),ORION,True,25,1900,0.026,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34203,80,546,COSTUMER LOCATION,,,,,Unité(s),ORION,True,20,1300,0.026,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,32077,84,525,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,42,1300,0.05,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,32086,60,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,3000,0.032,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,32076,300,214,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,60,1800,0.025,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31724,200,214,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,120,2600,0.034,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31449,300,627,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,1600,0.037,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31859,60,17,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,1100,0.037,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34201,100,298,COSTUMER LOCATION,,,,,Unité(s),ORION,True,25,2800,0.026,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34202,50,298,COSTUMER LOCATION,,,,,Unité(s),ORION,True,25,1800,0.026,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31440,200,286,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,40,1200,0.037,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,32084,30,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2500,0.02,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,32085,30,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2500,0.027,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,32087,138,555,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2800,0.034,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,32087,42,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2800,0.034,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,32088,90,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,3000,0.02,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31480,0,595,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,30,1700,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31462,200,365,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,1100,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31472,100,65,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,50,1100,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31509,120,637,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,120,2300,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31860,480,565,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,2100,0.037,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31866,120,583,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,2900,0.037,0,True
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31543,300,555,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2000,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31548,50,82,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,50,1800,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31557,600,555,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,1800,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31565,400,364,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,1700,0.037,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31594,200,549,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION PLUS,True,100,1400,0.034,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31766,800,628,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,80,3000,0.0032,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31760,560,366,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,14,2100,0.08000000000000002,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34018,200,625,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,1800,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34014,400,625,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,3000,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34015,1500,625,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,1100,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34013,400,625,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,3000,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,34403,200,625,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,2600,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31987,50,198,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,10,1200,0.041,0,False
BL/ME25/08247,DELIVERY,BL/ME25/08247,2025-06-25 00:00:00,U001,CONFIRMED,Outbound to customer id MK002,,31437,200,365,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,1000,0.037,0,True
BL/ME25/06852,DELIVERY,BL/ME25/06852,2025-05-26 00:00:00,U001,CONFIRMED,Outbound to customer id MC139,,31783,0,526,COSTUMER LOCATION,,,,,Unité(s),LAMPE LED MONO,True,50,1500,0.032,0,True
BL/ME25/06852,DELIVERY,BL/ME25/06852,2025-05-26 00:00:00,U001,CONFIRMED,Outbound to customer id MC139,,31782,0,524,COSTUMER LOCATION,,,,,Unité(s),LAMPE LED MONO,True,100,2600,0.034,0,True
BL/ME25/06852,DELIVERY,BL/ME25/06852,2025-05-26 00:00:00,U001,CONFIRMED,Outbound to customer id MC139,,31790,0,1403,COSTUMER LOCATION,,,,,Unité(s),LAMPE LED MONO,True,100,2100,0.037,0,True
BL/ME25/06852,DELIVERY,BL/ME25/06852,2025-05-26 00:00:00,U001,CONFIRMED,Outbound to customer id MC139,,31789,0,280,COSTUMER LOCATION,,,,,Unité(s),LAMPE LED MONO,True,100,2600,0.046,0,True
BL/ME25/06852,DELIVERY,BL/ME25/06852,2025-05-26 00:00:00,U001,CONFIRMED,Outbound to customer id MC139,,31788,0,1403,COSTUMER LOCATION,,,,,Unité(s),LAMPE LED MONO,True,100,1900,0.038,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31666,80,67,COSTUMER LOCATION,,,,,Unité(s),LARISSA,True,20,1300,0.041,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31661,800,629,COSTUMER LOCATION,,,,,Unité(s),LARISSA,True,200,2100,0.041,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,41176,120,565,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,60,2100,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,40905,180,583,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,60,1700,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,40663,120,50,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,60,2200,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,40676,60,320,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,60,1800,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,41178,150,583,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,75,1400,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,34408,50,310,COSTUMER LOCATION,,,,,Unité(s),ICON,True,50,1000,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,41309,80,310,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,80,3000,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31725,300,214,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,150,2900,0.034,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,34015,600,625,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,1100,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,34403,100,625,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,2600,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31510,80,565,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,80,2200,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31951,60,116,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,1300,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31554,1500,555,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2600,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31557,700,555,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,1800,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31499,80,583,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,80,2400,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31866,120,565,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,2900,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31503,75,583,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,75,2200,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31443,20,370,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,20,2500,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31473,200,627,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,1100,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31461,300,627,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,1600,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31463,100,627,COSTUMER LOCATION,,,,,Unité(s),DISPINA,True,100,3000,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,34018,100,625,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,1800,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,34402,50,627,COSTUMER LOCATION,,,,,Unité(s),ICON,True,50,2500,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,35595,240,202,COSTUMER LOCATION,,,,,Unité(s),ICON,True,80,2100,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31993,200,627,COSTUMER LOCATION,,,,,Unité(s),OBERON,True,100,2300,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,32000,120,627,COSTUMER LOCATION,,,,,Unité(s),OCTANS,True,40,1200,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,32001,90,627,COSTUMER LOCATION,,,,,Unité(s),OCTANS,True,90,3000,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,32088,45,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,3000,0.02,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,32089,12,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1600,0.02,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,32078,12,628,COSTUMER LOCATION,,,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1000,0.02,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31773,352,366,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,88,1400,0.0008,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31767,150,1403,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,50,2000,0.0048,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31770,300,1403,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,20,1800,0.0072,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31543,500,364,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,2000,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31565,1000,365,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,100,1700,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31552,80,627,COSTUMER LOCATION,,,,,Unité(s),EVOLUTION,True,80,2500,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,35638,40,380,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,40,2800,1.2e-05,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,35637,40,380,COSTUMER LOCATION,,,,,Unité(s),MOULURE,True,40,1700,1.2e-05,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31730,120,203,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,60,3000,0.034,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31733,90,288,COSTUMER LOCATION,,,,,Unité(s),MONO ACCESSOIRES,True,30,2400,0.034,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,35597,32,493,COSTUMER LOCATION,,,,,Unité(s),ICON,True,32,1500,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,35585,200,626,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,2400,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31668,20,369,COSTUMER LOCATION,,,,,Unité(s),LARISSA,True,20,3000,0.041,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,40738,60,583,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,60,2700,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,40677,60,332,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,60,1500,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,41177,160,583,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,80,2600,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31848,60,583,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,2200,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31858,180,310,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,1500,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31876,60,566,COSTUMER LOCATION,,,,,Unité(s),MODULE,True,60,1200,0.037,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31501,120,366,COSTUMER LOCATION,,,,,Unité(s),DISPINA METALIC,True,120,2100,0.037,0,True
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,35596,180,292,COSTUMER LOCATION,,,,,Unité(s),ICON,True,60,2900,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,35578,100,627,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,2600,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,35584,200,626,COSTUMER LOCATION,,,,,Unité(s),ICON,True,100,2100,0.041,0,False
BL/ME25/06950,DELIVERY,BL/ME25/06950,2025-05-27 00:00:00,U001,CONFIRMED,Outbound to customer id ME056,,31667,120,176,COSTUMER LOCATION,,,,,Unité(s),LARISSA,True,20,1900,0.041,0,True
