id_produit,sku,nom_produit,unite_mesure,categorie,actif,colisage fardeau,colisage palette,volume pcs (m3),Poids(kg),Is_Gerbable,date,quantite_demande
31408,,,Unité(s),CHROME,True,1,3000,0.019,0,True,2024-02-11 13:05:58,4
31408,,,Unité(s),CHROME,True,1,3000,0.019,0,True,2025-02-18 14:32:48,3
31408,,,Unité(s),CHROME,True,1,3000,0.019,0,True,2025-04-06 10:29:40,5
31409,,,Unité(s),CHROME,True,1,1600,0.019,0,True,2024-06-01 08:05:05,2
31409,,,Unité(s),CHROME,True,1,1600,0.019,0,True,2024-07-09 08:45:04,1
31409,,,Unité(s),CHROME,True,1,1600,0.019,0,True,2024-12-02 07:33:20,5
31410,,,Unité(s),CHROME,True,1,2200,0.019,0,True,2024-04-14 07:50:15,1
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2024-09-23 10:54:14,8
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2024-11-26 09:04:01,3
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2024-10-28 08:54:00,2
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2024-12-02 07:33:20,5
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2024-12-10 08:31:57,5
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-01-05 08:45:09,20
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-01-05 08:53:15,20
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-01-09 10:12:01,1
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-01-14 10:34:26,100
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-02-17 08:45:37,35
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-03-04 10:47:02,100
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-06-24 10:14:22,1
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-07-14 09:34:35,1
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-08-12 15:34:53,1
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-09-04 09:09:34,1
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-11-15 11:02:14,1
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-11-29 09:21:28,16
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-12-07 10:20:10,20
31411,,,Unité(s),CHROME,True,1,2400,0.025,0,True,2025-12-22 12:36:52,30
31412,,,Unité(s),CHROME,True,1,2700,0.019,0,True,2024-09-23 10:54:14,2
31412,,,Unité(s),CHROME,True,1,2700,0.019,0,True,2024-10-21 12:37:36,1
31412,,,Unité(s),CHROME,True,1,2700,0.019,0,True,2024-12-02 07:33:20,5
31412,,,Unité(s),CHROME,True,1,2700,0.019,0,True,2024-12-31 08:56:06,5
31412,,,Unité(s),CHROME,True,1,2700,0.019,0,True,2025-01-05 08:45:09,12
31412,,,Unité(s),CHROME,True,1,2700,0.019,0,True,2025-01-05 08:53:15,12
31412,,,Unité(s),CHROME,True,1,2700,0.019,0,True,2025-03-04 10:47:02,15
31412,,,Unité(s),CHROME,True,1,2700,0.019,0,True,2025-12-22 12:36:52,10
31413,,,Unité(s),CHROME,True,1,1400,0.019,0,True,2024-10-21 12:37:36,2
31413,,,Unité(s),CHROME,True,1,1400,0.019,0,True,2024-12-02 07:33:20,5
31413,,,Unité(s),CHROME,True,1,1400,0.019,0,True,2025-01-05 08:45:09,16
31413,,,Unité(s),CHROME,True,1,1400,0.019,0,True,2025-01-05 08:53:15,16
31413,,,Unité(s),CHROME,True,1,1400,0.019,0,True,2025-03-04 10:47:02,35
31413,,,Unité(s),CHROME,True,1,1400,0.019,0,True,2025-11-29 09:21:28,1
31413,,,Unité(s),CHROME,True,1,1400,0.019,0,True,2025-12-07 10:20:10,5
31413,,,Unité(s),CHROME,True,1,1400,0.019,0,True,2025-12-22 12:36:52,5
31414,,,Unité(s),CHROME,True,1,1800,0.019,0,True,2025-01-05 08:45:09,1
31414,,,Unité(s),CHROME,True,1,1800,0.019,0,True,2025-01-05 08:53:15,1
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-05-21 13:56:37,20
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-06-03 08:27:30,30
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-06-30 12:50:30,65
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-07-09 08:45:04,3
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-07-13 08:23:39,20
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-07-13 10:27:52,15
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-07-14 14:33:24,6
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-07-31 14:37:57,10
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-09-12 10:21:11,50
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-09-23 10:52:58,7
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-09-25 13:47:29,10
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-12-02 07:33:20,10
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-12-23 12:44:44,41
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-01-16 14:39:06,30
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-01-23 08:24:34,8
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-01-24 07:12:34,80
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-01-27 12:31:14,50
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-02-10 10:37:32,16
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-03-10 13:07:08,5
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2024-03-24 13:18:02,4
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-01-14 10:34:26,100
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-02-05 14:55:07,25
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-02-12 10:44:47,1
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-02-24 08:24:55,30
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-03-23 07:39:19,5
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-04-06 10:29:40,18
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-05-21 10:14:54,6
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-07-29 08:33:05,3
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-07-31 08:12:45,1
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-08-12 15:34:53,1
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-09-10 08:55:35,10
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-09-24 10:20:39,1
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-10-02 12:33:52,5
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-10-09 07:34:06,20
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-11-29 11:34:16,10
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-12-06 07:23:04,10
31415,,,Unité(s),CHROME,True,1,2100,0.025,0,True,2025-12-18 13:31:50,37
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-05-21 13:56:37,8
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-06-01 08:05:05,1
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-06-30 12:50:30,15
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-07-13 08:23:39,10
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-08-04 07:24:21,10
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-09-12 10:21:11,30
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-09-23 10:52:58,1
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-12-16 08:28:25,11
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-01-16 14:39:06,5
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-01-24 07:12:34,20
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-01-27 12:31:14,15
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-02-10 10:37:32,2
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2024-03-10 13:07:08,1
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2025-02-24 08:24:55,10
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2025-04-06 10:29:40,4
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2025-05-26 09:27:54,2
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2025-10-02 12:33:52,5
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2025-11-15 11:02:14,1
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2025-11-29 11:34:16,5
31416,,,Unité(s),CHROME,True,1,3000,0.025,0,True,2025-12-18 13:31:50,5
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-05-05 12:24:14,1
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-05-21 13:56:37,2
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-06-30 12:50:30,5
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-07-13 08:23:39,5
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-09-23 10:52:58,4
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-12-16 08:28:25,2
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-01-27 12:31:14,5
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-02-21 07:54:23,5
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-03-10 13:07:08,1
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2025-02-12 12:47:39,1
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2025-04-06 10:29:40,3
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2025-05-26 09:27:54,1
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2025-06-25 07:42:20,5
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2025-10-02 12:33:52,3
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2025-11-29 11:34:16,5
31417,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2025-12-18 13:31:50,3
31418,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-06-30 12:50:30,2
31418,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-12-16 08:28:25,1
31418,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-01-16 14:39:06,2
31418,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-01-24 07:12:34,5
31418,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-01-27 12:31:14,1
31418,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2024-03-11 11:26:38,1
31418,,,Unité(s),CHROME,True,1,2500,0.025,0,True,2025-05-05 07:40:39,5
44310,,,Unité(s),TABLEAUX DISTRIBUTION,True,1,1200,0.001,0,True,2025-08-20 14:25:19,4
31419,,,Unité(s),TABLEAUX DISTRIBUTION,True,1,1700,0.001,0,True,2024-06-24 09:00:32,200
31419,,,Unité(s),TABLEAUX DISTRIBUTION,True,1,1700,0.001,0,True,2024-01-14 09:41:17,78
31419,,,Unité(s),TABLEAUX DISTRIBUTION,True,1,1700,0.001,0,True,2025-08-20 14:25:19,6
33746,,,Unité(s),TABLEAUX DISTRIBUTION,True,1,1900,0.001,0,True,2024-10-10 09:32:52,6
33746,,,Unité(s),TABLEAUX DISTRIBUTION,True,1,1900,0.001,0,True,2024-10-15 08:46:28,5
33746,,,Unité(s),TABLEAUX DISTRIBUTION,True,1,1900,0.001,0,True,2025-03-01 07:59:18,30
33778,,,Unité(s),TABLEAUX DISTRIBUTION,True,1,2700,0.001,0,True,2024-10-15 08:46:28,5
34842,,,Unité(s),Tous,True,1,2600,0.034,0,True,2024-05-15 07:41:47,36
34842,,,Unité(s),Tous,True,1,2600,0.034,0,True,2024-07-04 07:40:08,72
34842,,,Unité(s),Tous,True,1,2600,0.034,0,True,2024-07-17 09:28:26,36
34842,,,Unité(s),Tous,True,1,2600,0.034,0,True,2024-11-30 07:20:59,72
34842,,,Unité(s),Tous,True,1,2600,0.034,0,True,2024-04-01 11:02:13,72
34842,,,Unité(s),Tous,True,1,2600,0.034,0,True,2025-01-26 14:56:28,96
31431,,,Unité(s),DPN,True,1,2700,0.034,0,True,2024-07-17 10:54:24,1
43991,,,Unité(s),Tous,True,1,1300,0.034,0,True,2025-07-16 08:58:02,340
43991,,,Unité(s),Tous,True,1,1300,0.034,0,True,2025-07-23 07:49:41,1080
43991,,,Unité(s),Tous,True,1,1300,0.034,0,True,2025-08-28 13:00:55,200
43991,,,Unité(s),Tous,True,1,1300,0.034,0,True,2025-10-09 08:45:45,520
43991,,,Unité(s),Tous,True,1,1300,0.034,0,True,2025-10-26 08:18:01,310
31434,,,Unité(s),DISPINA,True,50,1200,0.037,0,True,2024-10-08 08:37:14,1
31434,,,Unité(s),DISPINA,True,50,1200,0.037,0,True,2024-10-13 14:45:30,1
31434,,,Unité(s),DISPINA,True,50,1200,0.037,0,True,2025-10-08 13:48:21,2
31435,,,Unité(s),DISPINA,True,50,1300,0.037,0,True,2024-10-08 08:37:14,1
31436,,,Unité(s),DISPINA,True,50,2700,0.037,0,True,2025-12-29 07:09:25,50
41380,,,Unité(s),OCTANS,True,1,2800,0.037,0,True,2025-10-15 08:03:56,10
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-20 07:41:58,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-20 09:56:23,1
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-21 07:46:18,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-22 07:07:55,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-23 10:14:17,300
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-27 07:54:09,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-27 13:24:14,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-29 08:25:07,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-29 07:32:35,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-29 10:22:19,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-04-29 14:28:04,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-02 07:32:25,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-02 09:31:01,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-04 07:54:29,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-05 07:40:56,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-05 13:41:01,6
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-13 07:41:19,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-14 07:57:38,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-14 10:41:38,6
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-15 12:53:20,80
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-19 09:33:32,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-19 10:33:07,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-20 10:01:17,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-22 08:38:34,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-22 12:49:49,560
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-25 10:58:51,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-26 07:32:23,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-26 08:30:17,300
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-28 08:59:53,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-27 12:59:03,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-28 07:30:04,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-28 08:58:49,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-05-30 07:33:26,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-02 08:10:59,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-02 13:19:37,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-03 07:36:40,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-04 10:55:04,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-05 08:42:10,500
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-05 14:28:29,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-22 09:09:25,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-23 10:57:45,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-26 08:51:31,3500
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-26 08:56:01,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-26 13:44:33,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-06-29 13:11:58,500
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-01 08:28:29,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-01 09:54:31,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-02 14:36:32,500
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-03 07:40:10,500
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-03 10:14:55,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-03 10:24:53,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-03 13:35:37,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-04 07:26:40,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-04 11:11:42,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-09 08:01:14,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-09 07:51:17,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-09 09:51:41,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-10 08:21:41,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-14 14:10:17,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-15 12:31:48,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-17 07:49:46,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-17 08:08:42,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-18 10:07:16,5
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-20 08:58:38,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-21 12:47:48,50
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-22 07:54:57,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-23 10:46:52,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-24 09:47:37,3
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-24 12:22:19,50
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-25 09:53:01,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-27 08:39:58,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-27 09:52:58,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-28 07:25:42,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-28 07:48:49,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-29 07:48:28,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-07-31 14:37:57,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-03 11:38:38,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-05 12:36:37,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-07 07:24:48,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-10 07:46:07,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-11 07:23:36,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-11 09:44:06,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-11 13:29:45,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-12 09:54:09,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-12 12:39:02,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-13 07:35:39,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-13 07:24:16,30
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-14 07:37:27,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-14 09:12:09,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-14 13:13:23,500
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-15 13:54:29,300
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-18 08:55:55,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-18 11:05:34,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-19 14:07:09,500
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-20 07:36:35,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-20 08:18:58,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-21 07:29:00,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-22 08:40:43,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-22 10:16:46,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-22 10:21:59,25
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-22 13:31:11,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-25 13:54:07,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-26 10:54:49,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-26 14:43:24,300
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-28 14:02:12,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-29 07:56:34,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-08-29 13:59:26,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-01 13:53:53,300
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-02 14:48:43,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-03 14:52:49,50
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-04 08:34:28,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-08 07:39:45,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-10 08:22:22,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-11 12:37:07,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-15 08:24:34,300
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-15 08:42:25,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-18 07:54:46,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-19 07:58:07,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-21 10:42:24,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-22 08:36:57,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-22 10:13:13,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-23 12:37:06,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-24 08:20:00,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-24 08:16:45,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-07 15:49:27,2
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-25 07:24:52,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-25 08:42:11,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-26 13:15:30,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-26 13:34:53,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-28 07:48:13,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-28 10:48:35,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-28 12:18:04,15
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-09-29 07:48:51,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-03 08:29:20,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-05 10:23:49,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-06 07:52:57,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-08 08:41:59,300
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-13 07:56:59,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-15 07:41:15,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-15 08:17:57,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-15 07:59:56,200
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-16 07:57:21,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-16 09:54:47,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-17 13:56:48,100
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-19 08:34:21,300
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-20 07:57:51,300
31437,,,Unité(s),DISPINA,True,100,1000,0.037,0,True,2024-10-21 07:42:23,100
